iso_code,country,year,wash_access
AFG,Afghanistan,2000,11.093327
AFG,Afghanistan,2001,11.105221
AFG,Afghanistan,2002,12.007733
AFG,Afghanistan,2003,12.909922
AFG,Afghanistan,2004,13.818684
AFG,Afghanistan,2005,14.733853
AFG,Afghanistan,2006,15.648427
AFG,Afghanistan,2007,16.562523
AFG,Afghanistan,2008,17.476011
AFG,Afghanistan,2009,18.388884
AFG,Afghanistan,2010,19.30114
AFG,Afghanistan,2011,20.212885
AFG,Afghanistan,2012,21.123997
AFG,Afghanistan,2013,22.03447
AFG,Afghanistan,2014,22.944302
AFG,Afghanistan,2015,23.85359
AFG,Afghanistan,2016,24.76222
AFG,Afghanistan,2017,25.671417
AFG,Afghanistan,2018,26.581314
AFG,Afghanistan,2019,27.491734
AFG,Afghanistan,2020,28.402506
AFG,Afghanistan,2021,29.313843
AFG,Afghanistan,2022,30.034098
,Africa (WHO),2000,19.306862
,Africa (WHO),2001,19.609863
,Africa (WHO),2002,20.06806
,Africa (WHO),2003,20.540802
,Africa (WHO),2004,21.073881
,Africa (WHO),2005,21.612398
,Africa (WHO),2006,22.179928
,Africa (WHO),2007,22.812088
,Africa (WHO),2008,23.482048
,Africa (WHO),2009,24.178427
,Africa (WHO),2010,24.904018
,Africa (WHO),2011,25.38758
,Africa (WHO),2012,26.165874
,Africa (WHO),2013,26.96988
,Africa (WHO),2014,27.812178
,Africa (WHO),2015,28.69438
,Africa (WHO),2016,29.5712
,Africa (WHO),2017,30.44026
,Africa (WHO),2018,31.250828
,Africa (WHO),2019,31.80987
,Africa (WHO),2020,32.33789
,Africa (WHO),2021,32.86822
,Africa (WHO),2022,33.264328
ALB,Albania,2000,49.13832
ALB,Albania,2001,49.0812
ALB,Albania,2002,48.984764
ALB,Albania,2003,48.885445
ALB,Albania,2004,50.717678
ALB,Albania,2005,52.57833
ALB,Albania,2006,54.467083
ALB,Albania,2007,56.383842
ALB,Albania,2008,58.32848
ALB,Albania,2009,60.300903
ALB,Albania,2010,62.30063
ALB,Albania,2011,64.3274
ALB,Albania,2012,66.38085
ALB,Albania,2013,68.45983
ALB,Albania,2014,70.56326
ALB,Albania,2015,70.59197
ALB,Albania,2016,70.61651
ALB,Albania,2017,70.63694
ALB,Albania,2018,70.65335
ALB,Albania,2019,70.665855
ALB,Albania,2020,70.67454
ALB,Albania,2021,70.705795
ALB,Albania,2022,70.73607
DZA,Algeria,2000,70.078514
DZA,Algeria,2001,70.64218
DZA,Algeria,2002,71.19186
DZA,Algeria,2003,71.72697
DZA,Algeria,2004,72.24755
DZA,Algeria,2005,72.75315
DZA,Algeria,2006,73.24435
DZA,Algeria,2007,73.72072
DZA,Algeria,2008,74.18282
DZA,Algeria,2009,74.627686
DZA,Algeria,2010,75.05681
DZA,Algeria,2011,75.46992
DZA,Algeria,2012,75.86762
DZA,Algeria,2013,76.250145
DZA,Algeria,2014,76.61823
DZA,Algeria,2015,76.97196
DZA,Algeria,2016,76.39486
DZA,Algeria,2017,75.730545
DZA,Algeria,2018,75.03613
DZA,Algeria,2019,73.95388
DZA,Algeria,2020,72.248146
DZA,Algeria,2021,70.54703
DZA,Algeria,2022,70.59793
ASM,American Samoa,2000,80.575195
ASM,American Samoa,2001,81.616714
ASM,American Samoa,2002,82.662636
ASM,American Samoa,2003,83.71297
ASM,American Samoa,2004,84.7677
ASM,American Samoa,2005,85.826836
ASM,American Samoa,2006,86.89037
ASM,American Samoa,2007,87.55782
ASM,American Samoa,2008,87.7875
ASM,American Samoa,2009,88.017166
ASM,American Samoa,2010,88.24684
ASM,American Samoa,2011,88.47651
ASM,American Samoa,2012,88.706184
ASM,American Samoa,2013,88.93586
ASM,American Samoa,2014,89.16553
ASM,American Samoa,2015,89.3952
ASM,American Samoa,2016,89.62488
ASM,American Samoa,2017,89.854546
ASM,American Samoa,2018,89.854546
ASM,American Samoa,2019,89.854546
ASM,American Samoa,2020,89.854546
ASM,American Samoa,2021,89.854546
,Americas (WHO),2000,78.202034
,Americas (WHO),2001,78.39714
,Americas (WHO),2002,78.58096
,Americas (WHO),2003,78.738655
,Americas (WHO),2004,78.8948
,Americas (WHO),2005,78.962524
,Americas (WHO),2006,79.12321
,Americas (WHO),2007,82.537674
,Americas (WHO),2008,82.710014
,Americas (WHO),2009,82.879105
,Americas (WHO),2010,83.04701
,Americas (WHO),2011,83.07879
,Americas (WHO),2012,83.10674
,Americas (WHO),2013,83.17392
,Americas (WHO),2014,83.23802
,Americas (WHO),2015,83.29857
,Americas (WHO),2016,83.34715
,Americas (WHO),2017,83.415955
,Americas (WHO),2018,83.479355
,Americas (WHO),2019,83.56374
,Americas (WHO),2020,83.6085
,Americas (WHO),2021,81.432304
,Americas (WHO),2022,81.45162
AND,Andorra,2000,90.64
AND,Andorra,2001,90.64
AND,Andorra,2002,90.64
AND,Andorra,2003,90.64
AND,Andorra,2004,90.64
AND,Andorra,2005,90.64
AND,Andorra,2006,90.64001
AND,Andorra,2007,90.64001
AND,Andorra,2008,90.64001
AND,Andorra,2009,90.64001
AND,Andorra,2010,90.64
AND,Andorra,2011,90.64
AND,Andorra,2012,90.64
AND,Andorra,2013,90.64
AND,Andorra,2014,90.64
AND,Andorra,2015,90.64
AND,Andorra,2016,90.64
AND,Andorra,2017,90.64001
AND,Andorra,2018,90.64
AND,Andorra,2019,90.64
AND,Andorra,2020,90.64
AND,Andorra,2021,90.64
AND,Andorra,2022,90.64
ARM,Armenia,2000,82.350716
ARM,Armenia,2001,82.45862
ARM,Armenia,2002,82.57382
ARM,Armenia,2003,82.6919
ARM,Armenia,2004,82.81056
ARM,Armenia,2005,82.929756
ARM,Armenia,2006,83.04957
ARM,Armenia,2007,83.16992
ARM,Armenia,2008,83.29089
ARM,Armenia,2009,83.26617
ARM,Armenia,2010,83.24159
ARM,Armenia,2011,83.21717
ARM,Armenia,2012,83.19289
ARM,Armenia,2013,83.16902
ARM,Armenia,2014,83.14535
ARM,Armenia,2015,83.07821
ARM,Armenia,2016,82.93473
ARM,Armenia,2017,82.79146
ARM,Armenia,2018,82.95984
ARM,Armenia,2019,82.822845
ARM,Armenia,2020,82.68582
ARM,Armenia,2021,82.548775
ARM,Armenia,2022,82.41172
AUT,Austria,2000,96.71924
AUT,Austria,2001,96.890495
AUT,Austria,2002,97.06175
AUT,Austria,2003,97.23301
AUT,Austria,2004,97.404274
AUT,Austria,2005,97.57553
AUT,Austria,2006,97.746796
AUT,Austria,2007,97.91805
AUT,Austria,2008,98.08932
AUT,Austria,2009,98.260574
AUT,Austria,2010,98.43184
AUT,Austria,2011,98.603096
AUT,Austria,2012,98.77435
AUT,Austria,2013,98.91264
AUT,Austria,2014,98.91103
AUT,Austria,2015,98.909424
AUT,Austria,2016,98.90781
AUT,Austria,2017,98.906204
AUT,Austria,2018,98.90447
AUT,Austria,2019,98.90262
AUT,Austria,2020,98.90064
AUT,Austria,2021,98.898544
AUT,Austria,2022,98.896324
AZE,Azerbaijan,2000,57.748554
AZE,Azerbaijan,2001,59.488415
AZE,Azerbaijan,2002,60.110435
AZE,Azerbaijan,2003,60.72896
AZE,Azerbaijan,2004,61.343765
AZE,Azerbaijan,2005,61.954678
AZE,Azerbaijan,2006,62.561893
AZE,Azerbaijan,2007,63.165577
AZE,Azerbaijan,2008,63.765392
AZE,Azerbaijan,2009,64.36151
AZE,Azerbaijan,2010,64.956116
AZE,Azerbaijan,2011,65.54863
AZE,Azerbaijan,2012,66.13864
AZE,Azerbaijan,2013,66.725845
AZE,Azerbaijan,2014,67.3097
AZE,Azerbaijan,2015,67.889786
AZE,Azerbaijan,2016,68.46568
AZE,Azerbaijan,2017,69.03699
AZE,Azerbaijan,2018,69.603264
AZE,Azerbaijan,2019,70.16406
AZE,Azerbaijan,2020,70.67331
AZE,Azerbaijan,2021,71.14635
AZE,Azerbaijan,2022,71.6117
BHR,Bahrain,2000,98.88198
BHR,Bahrain,2001,98.8885
BHR,Bahrain,2002,98.89501
BHR,Bahrain,2003,98.90153
BHR,Bahrain,2004,98.90804
BHR,Bahrain,2005,98.91456
BHR,Bahrain,2006,98.921074
BHR,Bahrain,2007,98.92759
BHR,Bahrain,2008,98.927
BHR,Bahrain,2009,98.92508
BHR,Bahrain,2010,98.923164
BHR,Bahrain,2011,98.92124
BHR,Bahrain,2012,98.91933
BHR,Bahrain,2013,98.917404
BHR,Bahrain,2014,98.91549
BHR,Bahrain,2015,98.91357
BHR,Bahrain,2016,98.91165
BHR,Bahrain,2017,98.90973
BHR,Bahrain,2018,98.907814
BHR,Bahrain,2019,98.90589
BHR,Bahrain,2020,98.90398
BHR,Bahrain,2021,98.90398
BHR,Bahrain,2022,98.90398
BGD,Bangladesh,2000,55.318703
BGD,Bangladesh,2001,55.325115
BGD,Bangladesh,2002,55.303715
BGD,Bangladesh,2003,55.278748
BGD,Bangladesh,2004,55.250355
BGD,Bangladesh,2005,55.21885
BGD,Bangladesh,2006,55.183674
BGD,Bangladesh,2007,55.14497
BGD,Bangladesh,2008,55.102875
BGD,Bangladesh,2009,55.057545
BGD,Bangladesh,2010,55.008587
BGD,Bangladesh,2011,54.95632
BGD,Bangladesh,2012,55.30369
BGD,Bangladesh,2013,55.666878
BGD,Bangladesh,2014,56.04548
BGD,Bangladesh,2015,56.440197
BGD,Bangladesh,2016,56.8508
BGD,Bangladesh,2017,57.277603
BGD,Bangladesh,2018,57.720745
BGD,Bangladesh,2019,58.180214
BGD,Bangladesh,2020,58.656
BGD,Bangladesh,2021,59.129845
BGD,Bangladesh,2022,59.109295
BLR,Belarus,2000,81.812706
BLR,Belarus,2001,81.963066
BLR,Belarus,2002,82.11219
BLR,Belarus,2003,82.25976
BLR,Belarus,2004,83.36191
BLR,Belarus,2005,84.4452
BLR,Belarus,2006,85.50994
BLR,Belarus,2007,86.55645
BLR,Belarus,2008,87.58524
BLR,Belarus,2009,88.59596
BLR,Belarus,2010,89.600494
BLR,Belarus,2011,90.58958
BLR,Belarus,2012,91.558914
BLR,Belarus,2013,92.31101
BLR,Belarus,2014,92.40423
BLR,Belarus,2015,92.496704
BLR,Belarus,2016,92.588005
BLR,Belarus,2017,92.678314
BLR,Belarus,2018,92.76655
BLR,Belarus,2019,92.85267
BLR,Belarus,2020,92.93711
BLR,Belarus,2021,93.0194
BLR,Belarus,2022,93.099754
BEL,Belgium,2000,99.63135
BEL,Belgium,2001,99.63135
BEL,Belgium,2002,99.631355
BEL,Belgium,2003,99.63135
BEL,Belgium,2004,99.631355
BEL,Belgium,2005,99.631355
BEL,Belgium,2006,99.63135
BEL,Belgium,2007,99.63135
BEL,Belgium,2008,99.63135
BEL,Belgium,2009,99.63135
BEL,Belgium,2010,99.63966
BEL,Belgium,2011,99.64798
BEL,Belgium,2012,99.656296
BEL,Belgium,2013,99.664604
BEL,Belgium,2014,99.67293
BEL,Belgium,2015,99.68124
BEL,Belgium,2016,99.68956
BEL,Belgium,2017,99.69787
BEL,Belgium,2018,99.706184
BEL,Belgium,2019,99.71451
BEL,Belgium,2020,99.72281
BEL,Belgium,2021,99.73113
BEL,Belgium,2022,99.73945
BTN,Bhutan,2000,22.292807
BTN,Bhutan,2001,22.74601
BTN,Bhutan,2002,23.200964
BTN,Bhutan,2003,23.657469
BTN,Bhutan,2004,24.115568
BTN,Bhutan,2005,24.564245
BTN,Bhutan,2006,24.918528
BTN,Bhutan,2007,25.27158
BTN,Bhutan,2008,25.623327
BTN,Bhutan,2009,25.973024
BTN,Bhutan,2010,26.321068
BTN,Bhutan,2011,30.242043
BTN,Bhutan,2012,34.166004
BTN,Bhutan,2013,38.090397
BTN,Bhutan,2014,42.761097
BTN,Bhutan,2015,47.45907
BTN,Bhutan,2016,52.089092
BTN,Bhutan,2017,56.59075
BTN,Bhutan,2018,60.826775
BTN,Bhutan,2019,65.00831
BTN,Bhutan,2020,69.13716
BTN,Bhutan,2021,72.665565
BTN,Bhutan,2022,73.341995
,"Bonaire, Sint Eustatius and Saba",2000,83.55975
,"Bonaire, Sint Eustatius and Saba",2001,84.33308
,"Bonaire, Sint Eustatius and Saba",2002,85.10735
,"Bonaire, Sint Eustatius and Saba",2003,85.88258
,"Bonaire, Sint Eustatius and Saba",2004,86.658775
,"Bonaire, Sint Eustatius and Saba",2005,87.43591
,"Bonaire, Sint Eustatius and Saba",2006,88.21401
,"Bonaire, Sint Eustatius and Saba",2007,88.993065
,"Bonaire, Sint Eustatius and Saba",2008,89.77307
,"Bonaire, Sint Eustatius and Saba",2009,90.55403
,"Bonaire, Sint Eustatius and Saba",2010,91.335945
,"Bonaire, Sint Eustatius and Saba",2011,92.11881
,"Bonaire, Sint Eustatius and Saba",2012,92.90263
,"Bonaire, Sint Eustatius and Saba",2013,93.687416
,"Bonaire, Sint Eustatius and Saba",2014,94.473145
,"Bonaire, Sint Eustatius and Saba",2015,95.259834
,"Bonaire, Sint Eustatius and Saba",2016,96.04748
,"Bonaire, Sint Eustatius and Saba",2017,96.83607
,"Bonaire, Sint Eustatius and Saba",2018,97.62562
,"Bonaire, Sint Eustatius and Saba",2019,98.41612
,"Bonaire, Sint Eustatius and Saba",2020,99.20759
,"Bonaire, Sint Eustatius and Saba",2021,100
,"Bonaire, Sint Eustatius and Saba",2022,100
BIH,Bosnia and Herzegovina,2000,87.34998
BIH,Bosnia and Herzegovina,2001,87.472725
BIH,Bosnia and Herzegovina,2002,87.59462
BIH,Bosnia and Herzegovina,2003,87.71558
BIH,Bosnia and Herzegovina,2004,87.83569
BIH,Bosnia and Herzegovina,2005,87.95483
BIH,Bosnia and Herzegovina,2006,88.07303
BIH,Bosnia and Herzegovina,2007,88.19037
BIH,Bosnia and Herzegovina,2008,88.30676
BIH,Bosnia and Herzegovina,2009,88.42221
BIH,Bosnia and Herzegovina,2010,88.536736
BIH,Bosnia and Herzegovina,2011,88.65034
BIH,Bosnia and Herzegovina,2012,88.70229
BIH,Bosnia and Herzegovina,2013,88.79768
BIH,Bosnia and Herzegovina,2014,88.817184
BIH,Bosnia and Herzegovina,2015,88.82513
BIH,Bosnia and Herzegovina,2016,88.83336
BIH,Bosnia and Herzegovina,2017,88.841896
BIH,Bosnia and Herzegovina,2018,88.85069
BIH,Bosnia and Herzegovina,2019,88.72298
BIH,Bosnia and Herzegovina,2020,88.138885
BIH,Bosnia and Herzegovina,2021,87.55479
BIH,Bosnia and Herzegovina,2022,86.97068
BRA,Brazil,2000,76.0321
BRA,Brazil,2001,76.59753
BRA,Brazil,2002,76.98464
BRA,Brazil,2003,77.26597
BRA,Brazil,2004,77.54171
BRA,Brazil,2005,77.811966
BRA,Brazil,2006,78.077126
BRA,Brazil,2007,78.337265
BRA,Brazil,2008,78.59245
BRA,Brazil,2009,78.84221
BRA,Brazil,2010,79.08718
BRA,Brazil,2011,79.329895
BRA,Brazil,2012,79.56786
BRA,Brazil,2013,80.38308
BRA,Brazil,2014,81.1948
BRA,Brazil,2015,82.002464
BRA,Brazil,2016,82.74326
BRA,Brazil,2017,83.605156
BRA,Brazil,2018,84.40004
BRA,Brazil,2019,85.190926
BRA,Brazil,2020,85.921616
BRA,Brazil,2021,86.644035
BRA,Brazil,2022,87.25871
BGR,Bulgaria,2000,89.663734
BGR,Bulgaria,2001,90.18407
BGR,Bulgaria,2002,90.70463
BGR,Bulgaria,2003,91.2254
BGR,Bulgaria,2004,91.7464
BGR,Bulgaria,2005,92.267624
BGR,Bulgaria,2006,92.78908
BGR,Bulgaria,2007,93.31077
BGR,Bulgaria,2008,93.832695
BGR,Bulgaria,2009,94.35487
BGR,Bulgaria,2010,94.8773
BGR,Bulgaria,2011,95.39997
BGR,Bulgaria,2012,95.92294
BGR,Bulgaria,2013,96.44623
BGR,Bulgaria,2014,96.923386
BGR,Bulgaria,2015,96.76209
BGR,Bulgaria,2016,96.60156
BGR,Bulgaria,2017,96.44181
BGR,Bulgaria,2018,96.282814
BGR,Bulgaria,2019,96.124565
BGR,Bulgaria,2020,95.96708
BGR,Bulgaria,2021,95.81034
BGR,Bulgaria,2022,95.654335
KHM,Cambodia,2000,16.963135
KHM,Cambodia,2001,17.445349
KHM,Cambodia,2002,17.927835
KHM,Cambodia,2003,18.410591
KHM,Cambodia,2004,18.893976
KHM,Cambodia,2005,19.377995
KHM,Cambodia,2006,19.862286
KHM,Cambodia,2007,20.347218
KHM,Cambodia,2008,20.846205
KHM,Cambodia,2009,21.41869
KHM,Cambodia,2010,21.993832
KHM,Cambodia,2011,22.571646
KHM,Cambodia,2012,23.15215
KHM,Cambodia,2013,23.734991
KHM,Cambodia,2014,24.320925
KHM,Cambodia,2015,24.909603
KHM,Cambodia,2016,25.50104
KHM,Cambodia,2017,26.094881
KHM,Cambodia,2018,26.693384
KHM,Cambodia,2019,27.29621
KHM,Cambodia,2020,27.903767
KHM,Cambodia,2021,28.468304
KHM,Cambodia,2022,29.131279
CAN,Canada,2000,98.16674
CAN,Canada,2001,98.17581
CAN,Canada,2002,98.17795
CAN,Canada,2003,98.18011
CAN,Canada,2004,98.182236
CAN,Canada,2005,98.2408
CAN,Canada,2006,98.29947
CAN,Canada,2007,98.35997
CAN,Canada,2008,98.41991
CAN,Canada,2009,98.47926
CAN,Canada,2010,98.53806
CAN,Canada,2011,98.59599
CAN,Canada,2012,98.65168
CAN,Canada,2013,98.70725
CAN,Canada,2014,98.7627
CAN,Canada,2015,98.81806
CAN,Canada,2016,98.87331
CAN,Canada,2017,98.928505
CAN,Canada,2018,98.98363
CAN,Canada,2019,99.03862
CAN,Canada,2020,99.03895
CAN,Canada,2021,99.03932
CAN,Canada,2022,99.03973
CAF,Central African Republic,2000,8.530865
CAF,Central African Republic,2001,8.396018
CAF,Central African Republic,2002,8.2617035
CAF,Central African Republic,2003,8.127789
CAF,Central African Republic,2004,7.9942756
CAF,Central African Republic,2005,7.8637824
CAF,Central African Republic,2006,7.736172
CAF,Central African Republic,2007,7.611429
CAF,Central African Republic,2008,7.489293
CAF,Central African Republic,2009,7.3696275
CAF,Central African Republic,2010,7.2524133
CAF,Central African Republic,2011,7.1373997
CAF,Central African Republic,2012,7.0245624
CAF,Central African Republic,2013,6.9137635
CAF,Central African Republic,2014,6.804762
CAF,Central African Republic,2015,6.697531
CAF,Central African Republic,2016,6.592036
CAF,Central African Republic,2017,6.4879375
CAF,Central African Republic,2018,6.385207
CAF,Central African Republic,2019,6.283711
CAF,Central African Republic,2020,6.183318
CAF,Central African Republic,2021,6.083898
CAF,Central African Republic,2022,6.126445
,Central and Southern Asia (SDG),2000,44.725
,Central and Southern Asia (SDG),2001,45.624584
,Central and Southern Asia (SDG),2002,46.494186
,Central and Southern Asia (SDG),2003,47.3573
,Central and Southern Asia (SDG),2004,48.274822
,Central and Southern Asia (SDG),2005,49.285946
,Central and Southern Asia (SDG),2006,50.305386
,Central and Southern Asia (SDG),2007,51.344223
,Central and Southern Asia (SDG),2008,52.30515
,Central and Southern Asia (SDG),2009,53.417152
,Central and Southern Asia (SDG),2010,54.457516
,Central and Southern Asia (SDG),2011,55.4864
,Central and Southern Asia (SDG),2012,56.605255
,Central and Southern Asia (SDG),2013,57.72844
,Central and Southern Asia (SDG),2014,58.86591
,Central and Southern Asia (SDG),2015,60.027714
,Central and Southern Asia (SDG),2016,61.173126
,Central and Southern Asia (SDG),2017,62.30032
,Central and Southern Asia (SDG),2018,63.412308
,Central and Southern Asia (SDG),2019,64.51731
,Central and Southern Asia (SDG),2020,65.60258
,Central and Southern Asia (SDG),2021,66.67643
,Central and Southern Asia (SDG),2022,67.517525
TCD,Chad,2000,5.520874
TCD,Chad,2001,5.5543633
TCD,Chad,2002,5.586597
TCD,Chad,2003,5.6178207
TCD,Chad,2004,5.6479144
TCD,Chad,2005,5.6768794
TCD,Chad,2006,5.7047176
TCD,Chad,2007,5.7315598
TCD,Chad,2008,5.7571507
TCD,Chad,2009,5.7816195
TCD,Chad,2010,5.8073645
TCD,Chad,2011,5.8344636
TCD,Chad,2012,5.86313
TCD,Chad,2013,5.893311
TCD,Chad,2014,5.925088
TCD,Chad,2015,5.958684
TCD,Chad,2016,5.994189
TCD,Chad,2017,6.0316935
TCD,Chad,2018,6.071436
TCD,Chad,2019,6.1133685
TCD,Chad,2020,6.157883
TCD,Chad,2021,6.2049384
TCD,Chad,2022,6.2470484
OWID_CIS,Channel Islands,2009,91.975
OWID_CIS,Channel Islands,2010,91.975
OWID_CIS,Channel Islands,2011,91.975
OWID_CIS,Channel Islands,2012,91.975
OWID_CIS,Channel Islands,2013,91.975
OWID_CIS,Channel Islands,2014,91.975
OWID_CIS,Channel Islands,2015,91.975
OWID_CIS,Channel Islands,2016,91.975
OWID_CIS,Channel Islands,2017,91.975
CHL,Chile,2000,92.093025
CHL,Chile,2001,92.59391
CHL,Chile,2002,93.070625
CHL,Chile,2003,93.47617
CHL,Chile,2004,93.884575
CHL,Chile,2005,94.29475
CHL,Chile,2006,94.70764
CHL,Chile,2007,95.12259
CHL,Chile,2008,95.540085
CHL,Chile,2009,95.95955
CHL,Chile,2010,96.380974
CHL,Chile,2011,96.80475
CHL,Chile,2012,97.23041
CHL,Chile,2013,97.6581
CHL,Chile,2014,98.08776
CHL,Chile,2015,98.38248
CHL,Chile,2016,98.57764
CHL,Chile,2017,98.77024
CHL,Chile,2018,98.77137
CHL,Chile,2019,98.77137
CHL,Chile,2020,98.77137
CHL,Chile,2021,98.77137
CHL,Chile,2022,98.77136
COL,Colombia,2000,68.549515
COL,Colombia,2001,68.864174
COL,Colombia,2002,69.17526
COL,Colombia,2003,69.4828
COL,Colombia,2004,69.786385
COL,Colombia,2005,70.08601
COL,Colombia,2006,70.38173
COL,Colombia,2007,70.63542
COL,Colombia,2008,70.884834
COL,Colombia,2009,71.12999
COL,Colombia,2010,71.37048
COL,Colombia,2011,71.60638
COL,Colombia,2012,71.83813
COL,Colombia,2013,72.06536
COL,Colombia,2014,72.2881
COL,Colombia,2015,72.506836
COL,Colombia,2016,72.7216
COL,Colombia,2017,72.93201
COL,Colombia,2018,73.126434
COL,Colombia,2019,73.27192
COL,Colombia,2020,73.41323
COL,Colombia,2021,73.719894
COL,Colombia,2022,73.85605
COG,Congo,2000,27.42229
COG,Congo,2001,27.583084
COG,Congo,2002,27.781807
COG,Congo,2003,27.980413
COG,Congo,2004,29.576395
COG,Congo,2005,31.195251
COG,Congo,2006,32.83666
COG,Congo,2007,34.500706
COG,Congo,2008,36.18792
COG,Congo,2009,37.898098
COG,Congo,2010,39.631443
COG,Congo,2011,41.3869
COG,Congo,2012,42.42858
COG,Congo,2013,43.01324
COG,Congo,2014,43.598522
COG,Congo,2015,44.184093
COG,Congo,2016,44.769634
COG,Congo,2017,45.354813
COG,Congo,2018,45.53564
COG,Congo,2019,45.716465
COG,Congo,2020,45.896896
COG,Congo,2021,46.076538
CRI,Costa Rica,2000,76.406235
CRI,Costa Rica,2001,76.75396
CRI,Costa Rica,2002,77.086716
CRI,Costa Rica,2003,77.40466
CRI,Costa Rica,2004,77.70785
CRI,Costa Rica,2005,77.99628
CRI,Costa Rica,2006,78.27048
CRI,Costa Rica,2007,78.530624
CRI,Costa Rica,2008,78.77712
CRI,Costa Rica,2009,79.010025
CRI,Costa Rica,2010,79.23004
CRI,Costa Rica,2011,79.437386
CRI,Costa Rica,2012,79.63195
CRI,Costa Rica,2013,79.81455
CRI,Costa Rica,2014,79.98602
CRI,Costa Rica,2015,80.14722
CRI,Costa Rica,2016,80.29888
CRI,Costa Rica,2017,80.44177
CRI,Costa Rica,2018,80.52559
CRI,Costa Rica,2019,80.52068
CRI,Costa Rica,2020,80.516045
CRI,Costa Rica,2021,80.51169
CRI,Costa Rica,2022,80.507576
CIV,Cote d'Ivoire,2000,23.086655
CIV,Cote d'Ivoire,2001,23.56305
CIV,Cote d'Ivoire,2002,24.006742
CIV,Cote d'Ivoire,2003,24.08593
CIV,Cote d'Ivoire,2004,24.164871
CIV,Cote d'Ivoire,2005,24.242922
CIV,Cote d'Ivoire,2006,24.320509
CIV,Cote d'Ivoire,2007,24.39763
CIV,Cote d'Ivoire,2008,24.474285
CIV,Cote d'Ivoire,2009,24.55005
CIV,Cote d'Ivoire,2010,24.625345
CIV,Cote d'Ivoire,2011,24.700167
CIV,Cote d'Ivoire,2012,28.737572
CIV,Cote d'Ivoire,2013,31.505682
CIV,Cote d'Ivoire,2014,33.25078
CIV,Cote d'Ivoire,2015,35.010746
CIV,Cote d'Ivoire,2016,36.785477
CIV,Cote d'Ivoire,2017,38.575466
CIV,Cote d'Ivoire,2018,40.381012
CIV,Cote d'Ivoire,2019,42.151546
CIV,Cote d'Ivoire,2020,43.64164
CIV,Cote d'Ivoire,2021,43.766457
CIV,Cote d'Ivoire,2022,43.892155
HRV,Croatia,2000,85.11641
HRV,Croatia,2001,85.168945
HRV,Croatia,2002,85.21019
HRV,Croatia,2003,85.25168
HRV,Croatia,2004,85.29293
HRV,Croatia,2005,85.33417
HRV,Croatia,2006,85.37542
HRV,Croatia,2007,85.416664
CYP,Cyprus,2000,95.85307
CYP,Cyprus,2001,95.853004
CYP,Cyprus,2002,95.85304
CYP,Cyprus,2003,95.84554
CYP,Cyprus,2004,96.10549
CYP,Cyprus,2005,96.36541
CYP,Cyprus,2006,96.6253
CYP,Cyprus,2007,96.885155
CYP,Cyprus,2008,97.14498
CYP,Cyprus,2009,97.404785
CYP,Cyprus,2010,97.66455
CYP,Cyprus,2011,97.924286
CYP,Cyprus,2012,98.184
CYP,Cyprus,2013,98.44366
CYP,Cyprus,2014,98.70326
CYP,Cyprus,2015,98.962814
CYP,Cyprus,2016,99.222305
CYP,Cyprus,2017,99.48174
CYP,Cyprus,2018,99.74111
CYP,Cyprus,2019,99.76519
CYP,Cyprus,2020,99.765175
CYP,Cyprus,2021,99.76513
CYP,Cyprus,2022,99.76506
CZE,Czechia,2000,96.32186
CZE,Czechia,2001,96.317924
CZE,Czechia,2002,96.43583
CZE,Czechia,2003,96.55407
CZE,Czechia,2004,96.67268
CZE,Czechia,2005,96.791664
CZE,Czechia,2006,96.91102
CZE,Czechia,2007,97.03072
CZE,Czechia,2008,97.150826
CZE,Czechia,2009,97.271286
CZE,Czechia,2010,97.39213
CZE,Czechia,2011,97.513336
CZE,Czechia,2012,97.635574
CZE,Czechia,2013,97.758224
CZE,Czechia,2014,97.88044
CZE,Czechia,2015,97.88072
CZE,Czechia,2016,97.881004
CZE,Czechia,2017,97.88132
CZE,Czechia,2018,97.88166
CZE,Czechia,2019,97.88205
CZE,Czechia,2020,97.88247
CZE,Czechia,2021,97.88293
CZE,Czechia,2022,97.883415
COD,Democratic Republic of Congo,2000,12.212327
COD,Democratic Republic of Congo,2001,12.213238
COD,Democratic Republic of Congo,2002,12.208661
COD,Democratic Republic of Congo,2003,12.198471
COD,Democratic Republic of Congo,2004,12.182533
COD,Democratic Republic of Congo,2005,12.161947
COD,Democratic Republic of Congo,2006,12.137133
COD,Democratic Republic of Congo,2007,12.107874
COD,Democratic Republic of Congo,2008,12.073361
COD,Democratic Republic of Congo,2009,12.033979
COD,Democratic Republic of Congo,2010,11.988931
COD,Democratic Republic of Congo,2011,11.938573
COD,Democratic Republic of Congo,2012,11.882121
COD,Democratic Republic of Congo,2013,11.819369
COD,Democratic Republic of Congo,2014,11.750372
COD,Democratic Republic of Congo,2015,11.674641
COD,Democratic Republic of Congo,2016,11.591958
COD,Democratic Republic of Congo,2017,11.501857
COD,Democratic Republic of Congo,2018,11.404374
COD,Democratic Republic of Congo,2019,11.299047
COD,Democratic Republic of Congo,2020,11.185666
COD,Democratic Republic of Congo,2021,11.383714
COD,Democratic Republic of Congo,2022,11.584335
DNK,Denmark,2000,94.021545
DNK,Denmark,2001,94.021545
DNK,Denmark,2002,94.021545
DNK,Denmark,2003,94.021545
DNK,Denmark,2004,94.41845
